ITERATION,Estimate Pi
44512,2.90076
44513,2.90076
44514,2.90076
44515,2.90076
44516,2.90076
44517,2.90076
44518,2.90076
44519,2.90076
44520,2.90153
44521,2.90153
44522,2.90153
44523,2.90153
44524,2.90153
44525,2.90153
44526,2.90153
44527,2.90153
44528,2.90153
44529,2.90153
44530,2.90153
44531,2.90153
44532,2.90153
44533,2.90229
44534,2.90229
44535,2.90229
44536,2.90229
44537,2.90229
44538,2.90229
44539,2.90229
44540,2.90229
44541,2.90229
44542,2.90229
44543,2.90229
44544,2.90229
44545,2.90305
44546,2.90305
44547,2.90305
44548,2.90305
44549,2.90305
44550,2.90305
44551,2.90305
44552,2.90382
44553,2.90382
44554,2.90382
44555,2.90382
44556,2.90382
44557,2.90458
44558,2.90534
44559,2.90534
44560,2.90534
44561,2.90534
44562,2.90313
44563,2.90313
44564,2.90313
44565,2.90313
44566,2.90313
44567,2.90313
44568,2.90313
44569,2.90313
44570,2.90313
44571,2.90313
44572,2.90313
44573,2.90389
44574,2.90389
44575,2.90389
44576,2.90389
44577,2.90389
44578,2.90389
44579,2.90389
44580,2.90389
44581,2.90465
44582,2.90465
44583,2.90465
44584,2.90465
44585,2.90465
44586,2.90465
44587,2.90244
44588,2.90244
44589,2.90244
44590,2.90244
44591,2.90244
44592,2.90244
44593,2.90244
44594,2.90244
44595,2.90244
44596,2.90244
44597,2.90244
44598,2.90244
44599,2.90244
44600,2.90244
44601,2.90244
44602,2.90244
44603,2.90244
44604,2.90244
44605,2.90244
44606,2.90244
44607,2.90244
44608,2.90023
44609,2.90023
44610,2.90023
44611,2.90023
44612,2.90023
44613,2.90023
44614,2.90023
44615,2.90023
44616,2.90023
44617,2.89802
44618,2.89878
44619,2.89878
44620,2.89878
44621,2.89878
44622,2.89878
44623,2.89878
44624,2.89954
44625,2.89954
44626,2.89954
44627,2.89954
44628,2.89734
44629,2.89734
44630,2.89734
44631,2.89734
44632,2.89734
44633,2.89734
44634,2.89734
44635,2.8981
44636,2.8981
44637,2.8981
44638,2.8981
44639,2.8981
44640,2.8959
44641,2.89666
44642,2.89742
44643,2.89818
44644,2.89818
44645,2.89818
44646,2.89818
44647,2.89818
44648,2.89818
44649,2.89818
44650,2.89818
44651,2.89818
44652,2.89894
44653,2.89894
44654,2.89674
44655,2.89674
44656,2.89674
44657,2.89674
44658,2.89674
44659,2.89749
44660,2.89749
44661,2.89749
44662,2.89749
44663,2.89749
44664,2.89825
44665,2.89825
44666,2.89825
44667,2.89825
44668,2.89901
44669,2.89901
44670,2.89901
44671,2.89901
44672,2.89901
44673,2.89901
44674,2.89901
44675,2.89901
44676,2.89901
44677,2.89901
44678,2.89977
44679,2.89977
44680,2.89977
44681,2.89977
44682,2.89977
44683,2.90053
44684,2.90053
44685,2.90053
44686,2.90129
44687,2.90129
44688,2.90205
44689,2.90205
44690,2.89985
44691,2.89985
44692,2.89985
44693,2.89985
44694,2.89985
44695,2.90061
44696,2.90061
44697,2.90137
44698,2.90137
44699,2.90137
44700,2.90137
44701,2.90137
44702,2.90137
44703,2.90137
44704,2.90212
44705,2.90288
44706,2.90288
44707,2.90288
44708,2.90288
44709,2.90288
44710,2.90364
44711,2.90364
44712,2.90364
44713,2.90364
44714,2.90364
44715,2.90364
44716,2.90364
44717,2.90364
44718,2.90364
44719,2.90364
44720,2.90364
44721,2.90364
44722,2.90364
44723,2.90364
44724,2.90364
44725,2.90364
44726,2.90364
44727,2.90364
44728,2.90364
44729,2.90364
44730,2.90364
44731,2.90364
44732,2.90364
44733,2.9044
44734,2.9044
44735,2.9044
44736,2.90516
44737,2.90516
44738,2.90516
44739,2.90516
44740,2.90516
44741,2.90516
44742,2.90516
44743,2.90516
44744,2.90516
44745,2.90516
44746,2.90516
44747,2.90516
44748,2.90516
44749,2.90516
44750,2.90516
44751,2.90516
44752,2.90516
44753,2.90516
44754,2.90516
44755,2.90516
44756,2.90516
44757,2.90516
44758,2.90592
44759,2.90592
44760,2.90592
44761,2.90592
44762,2.90592
44763,2.90592
44764,2.90592
44765,2.90592
44766,2.90592
44767,2.90592
44768,2.90668
44769,2.90668
44770,2.90668
44771,2.90668
44772,2.90668
44773,2.90668
44774,2.90668
44775,2.90447
44776,2.90447
44777,2.90447
44778,2.90523
44779,2.90523
44780,2.90523
44781,2.90523
44782,2.90523
44783,2.90523
44784,2.90523
44785,2.90599
44786,2.90599
44787,2.90599
44788,2.90599
44789,2.90599
44790,2.90599
44791,2.90599
44792,2.90599
44793,2.90599
44794,2.90599
44795,2.90599
44796,2.90599
44797,2.90599
44798,2.90599
44799,2.90599
44800,2.90675
44801,2.90751
44802,2.90751
44803,2.90751
44804,2.90751
44805,2.90751
44806,2.90826
44807,2.90902
44808,2.90902
44809,2.90902
44810,2.90902
44811,2.90902
44812,2.90902
44813,2.90902
44814,2.90902
44815,2.90902
44816,2.90902
44817,2.90902
44818,2.90902
44819,2.90902
44820,2.90902
44821,2.90902
44822,2.90902
44823,2.90902
44824,2.90902
44825,2.90902
44826,2.90978
44827,2.90978
44828,2.90978
44829,2.90978
44830,2.90978
44831,2.90978
44832,2.90978
44833,2.90978
44834,2.90978
44835,2.90978
44836,2.90978
44837,2.90978
44838,2.90978
44839,2.90978
44840,2.90978
44841,2.90978
44842,2.90978
44843,2.90978
44844,2.91054
44845,2.91054
44846,2.91054
44847,2.91054
44848,2.9113
44849,2.9113
44850,2.9113
44851,2.9113
44852,2.9113
44853,2.9113
44854,2.9113
44855,2.9113
44856,2.9113
44857,2.9113
44858,2.9113
44859,2.9113
44860,2.9113
44861,2.9113
44862,2.9113
44863,2.9113
44864,2.9113
44865,2.9113
44866,2.9113
44867,2.9113
44868,2.9113
44869,2.91205
44870,2.91205
44871,2.91205
44872,2.91205
44873,2.91205
44874,2.91205
44875,2.91205
44876,2.91205
44877,2.91205
44878,2.91205
44879,2.91205
44880,2.91205
44881,2.91281
44882,2.91281
44883,2.91281
44884,2.91281
44885,2.91281
44886,2.91281
44887,2.91281
44888,2.91281
44889,2.91281
44890,2.91281
44891,2.91281
44892,2.91281
44893,2.91357
44894,2.91357
44895,2.91357
44896,2.91357
44897,2.91357
44898,2.91357
44899,2.91357
44900,2.91357
44901,2.91357
44902,2.91357
44903,2.91357
44904,2.91357
44905,2.91357
44906,2.91357
44907,2.91357
44908,2.91357
44909,2.91357
44910,2.91357
44911,2.91357
44912,2.91357
44913,2.91357
44914,2.91433
44915,2.91433
44916,2.91433
44917,2.91433
44918,2.91433
44919,2.91433
44920,2.91509
44921,2.91509
44922,2.91509
44923,2.91585
44924,2.91585
44925,2.91585
44926,2.91585
44927,2.91364
44928,2.91364
44929,2.91364
44930,2.91364
44931,2.91364
44932,2.91364
44933,2.91364
44934,2.91364
44935,2.91439
44936,2.91439
44937,2.91439
44938,2.91439
44939,2.91439
44940,2.91439
44941,2.91439
44942,2.91515
44943,2.91515
44944,2.91515
44945,2.91591
44946,2.91591
44947,2.91591
44948,2.91591
44949,2.91591
44950,2.91591
44951,2.91591
44952,2.91591
44953,2.91591
44954,2.91591
44955,2.91591
44956,2.91591
44957,2.91591
44958,2.91591
44959,2.91591
44960,2.91591
44961,2.91591
44962,2.91667
44963,2.91667
44964,2.91667
44965,2.91667
44966,2.91742
44967,2.91742
44968,2.91818
44969,2.91818
44970,2.91818
44971,2.91894
44972,2.91894
44973,2.91894
44974,2.91894
44975,2.9197
44976,2.9197
44977,2.91749
44978,2.91749
44979,2.91749
44980,2.91749
44981,2.91749
44982,2.91749
44983,2.91824
44984,2.91824
44985,2.91824
44986,2.91824
44987,2.91824
44988,2.919
44989,2.919
44990,2.919
44991,2.919
44992,2.919
44993,2.919
44994,2.919
44995,2.919
44996,2.919
44997,2.919
44998,2.919
44999,2.919
45000,2.919
45001,2.91976
45002,2.91976
45003,2.91976
45004,2.91976
45005,2.91976
45006,2.91976
45007,2.91976
45008,2.91976
45009,2.91976
45010,2.91976
45011,2.91755
45012,2.91831
45013,2.91831
45014,2.91831
45015,2.91831
45016,2.91831
45017,2.91831
45018,2.91831
45019,2.91831
45020,2.91831
45021,2.91831
45022,2.91831
45023,2.91831
45024,2.91831
45025,2.91831
45026,2.91831
45027,2.91831
45028,2.91831
45029,2.91831
45030,2.91831
45031,2.91906
45032,2.91906
45033,2.91906
45034,2.91982
45035,2.91982
45036,2.91982
45037,2.91982
45038,2.91982
45039,2.91982
45040,2.91982
45041,2.92057
45042,2.91837
45043,2.91837
45044,2.91837
45045,2.91837
45046,2.91837
45047,2.91837
45048,2.91837
45049,2.91837
45050,2.91912
45051,2.91912
45052,2.91912
45053,2.91912
45054,2.91692
45055,2.91767
45056,2.91767
45057,2.91767
45058,2.91767
45059,2.91767
45060,2.91843
45061,2.91843
45062,2.91843
45063,2.91918
45064,2.91918
45065,2.91918
45066,2.91698
45067,2.91698
45068,2.91698
45069,2.91698
45070,2.91698
45071,2.91698
45072,2.91698
45073,2.91698
45074,2.91698
45075,2.91698
45076,2.91698
45077,2.91698
45078,2.91698
45079,2.91698
45080,2.91698
45081,2.91698
45082,2.91698
45083,2.91698
45084,2.91698
45085,2.91698
45086,2.91774
45087,2.91774
45088,2.91774
45089,2.91774
45090,2.91774
45091,2.91774
45092,2.91774
45093,2.91774
45094,2.91774
45095,2.91774
45096,2.91774
45097,2.91849
45098,2.91849
45099,2.91849
45100,2.91849
45101,2.91629
45102,2.91629
45103,2.91629
45104,2.91629
45105,2.91629
45106,2.91629
45107,2.91629
45108,2.91629
45109,2.91629
45110,2.91629
45111,2.91629
45112,2.91629
45113,2.91629
45114,2.91629
45115,2.91629
45116,2.91629
45117,2.91629
45118,2.91629
45119,2.91629
45120,2.91629
45121,2.91629
45122,2.91629
45123,2.91629
45124,2.91704
45125,2.91704
45126,2.9178
45127,2.9156
45128,2.9156
45129,2.9156
45130,2.9156
45131,2.9156
45132,2.9156
45133,2.9156
45134,2.9156
45135,2.9156
45136,2.9156
45137,2.9156
45138,2.91635
45139,2.91635
45140,2.91635
45141,2.91635
45142,2.91635
45143,2.91635
45144,2.91635
45145,2.91711
45146,2.91711
45147,2.91711
45148,2.91786
45149,2.91786
45150,2.91786
45151,2.91786
45152,2.91786
45153,2.91786
45154,2.91786
45155,2.91786
45156,2.91786
45157,2.91786
45158,2.91786
45159,2.91786
45160,2.91786
45161,2.91786
45162,2.91786
45163,2.91786
45164,2.91786
45165,2.91786
45166,2.91786
45167,2.91786
45168,2.91786
45169,2.91786
45170,2.91786
45171,2.91786
45172,2.91786
45173,2.91861
45174,2.91861
45175,2.91861
45176,2.91861
45177,2.91642
45178,2.91642
45179,2.91642
45180,2.91642
45181,2.91717
45182,2.91792
45183,2.91573
45184,2.91573
45185,2.91573
45186,2.91573
45187,2.91573
45188,2.91573
45189,2.91573
45190,2.91573
45191,2.91573
45192,2.91573
45193,2.91573
45194,2.91573
45195,2.91573
45196,2.91573
45197,2.91573
45198,2.91648
45199,2.91648
45200,2.91648
45201,2.91648
45202,2.91648
45203,2.91723
45204,2.91723
45205,2.91723
45206,2.91723
45207,2.91723
45208,2.91723
45209,2.91723
45210,2.91723
45211,2.91798
45212,2.91798
45213,2.91798
45214,2.91798
45215,2.91798
45216,2.91798
45217,2.91798
45218,2.91579
45219,2.91579
45220,2.91579
45221,2.91579
45222,2.91579
45223,2.91579
45224,2.91579
45225,2.91579
45226,2.91579
45227,2.91579
45228,2.91579
45229,2.91579
45230,2.91579
45231,2.91579
45232,2.91579
45233,2.91579
45234,2.91579
45235,2.91654
45236,2.91654
45237,2.91654
45238,2.91654
45239,2.91654
45240,2.91654
45241,2.91654
45242,2.91654
45243,2.91654
45244,2.91729
45245,2.91729
45246,2.91729
45247,2.91729
45248,2.91729
45249,2.91729
45250,2.91729
45251,2.91729
45252,2.91729
45253,2.91729
45254,2.91729
45255,2.91729
45256,2.91729
45257,2.91729
45258,2.91729
45259,2.91729
45260,2.91729
45261,2.91729
45262,2.91729
45263,2.91729
45264,2.91729
45265,2.91729
45266,2.91729
45267,2.91729
45268,2.91729
45269,2.91729
45270,2.91729
45271,2.91729
45272,2.91729
45273,2.9151
45274,2.9151
45275,2.9151
45276,2.9151
45277,2.91585
45278,2.9166
45279,2.91736
45280,2.91736
45281,2.91736
45282,2.91736
45283,2.91736
45284,2.91736
45285,2.91736
45286,2.91811
45287,2.91811
45288,2.91811
45289,2.91811
45290,2.91811
45291,2.91886
45292,2.91886
45293,2.91886
45294,2.91886
45295,2.91886
45296,2.91886
45297,2.91886
45298,2.91886
45299,2.91886
45300,2.91886
45301,2.91886
45302,2.91886
45303,2.91886
45304,2.91886
45305,2.91886
45306,2.91886
45307,2.91886
45308,2.91886
45309,2.91886
45310,2.91886
45311,2.91886
45312,2.91886
45313,2.91886
45314,2.91886
45315,2.91886
45316,2.91886
45317,2.91886
45318,2.91961
45319,2.91961
45320,2.91961
45321,2.91961
45322,2.91961
45323,2.91961
45324,2.91961
45325,2.91961
45326,2.91961
45327,2.91961
45328,2.91961
45329,2.91742
45330,2.91742
45331,2.91742
45332,2.91742
45333,2.91742
45334,2.91742
45335,2.91742
45336,2.91817
45337,2.91817
45338,2.91817
45339,2.91817
45340,2.91817
45341,2.91817
45342,2.91817
45343,2.91817
45344,2.91817
45345,2.91817
45346,2.91892
45347,2.91892
45348,2.91892
45349,2.91892
45350,2.91892
45351,2.91967
45352,2.91967
45353,2.91967
45354,2.91967
45355,2.91967
45356,2.91967
45357,2.92042
45358,2.92042
45359,2.92042
45360,2.92042
45361,2.92042
45362,2.92042
45363,2.92042
45364,2.92042
45365,2.92117
45366,2.91898
45367,2.91898
45368,2.91973
45369,2.91973
45370,2.91973
45371,2.91973
45372,2.91973
45373,2.91973
45374,2.91973
45375,2.91973
45376,2.91973
45377,2.91973
45378,2.91973
45379,2.91973
45380,2.91973
45381,2.92048
45382,2.92048
45383,2.91829
45384,2.91829
45385,2.91829
45386,2.91829
45387,2.91829
45388,2.91904
45389,2.91979
45390,2.92054
45391,2.92054
45392,2.92054
45393,2.92129
45394,2.92129
45395,2.92129
45396,2.92129
45397,2.92204
45398,2.92204
45399,2.92204
45400,2.92204
45401,2.92204
45402,2.92204
45403,2.92204
45404,2.92279
45405,2.92279
45406,2.92279
45407,2.92279
45408,2.92279
45409,2.92354
45410,2.92354
45411,2.92354
45412,2.92354
45413,2.92354
45414,2.92354
45415,2.92354
45416,2.92429
45417,2.92429
45418,2.92429
45419,2.92429
45420,2.92429
45421,2.92429
45422,2.92429
45423,2.92429
45424,2.92429
45425,2.92429
45426,2.92429
45427,2.92504
45428,2.92504
45429,2.92504
45430,2.92579
45431,2.92579
45432,2.92579
45433,2.92579
45434,2.92579
45435,2.92579
45436,2.92579
45437,2.92579
45438,2.92654
45439,2.92654
45440,2.92654
45441,2.92654
45442,2.92654
45443,2.92654
45444,2.92654
45445,2.92654
45446,2.92654
45447,2.92729
45448,2.92729
45449,2.92729
45450,2.92729
45451,2.92804
45452,2.92804
45453,2.92804
45454,2.92584
45455,2.92584
45456,2.92584
45457,2.92659
45458,2.92659
45459,2.92659
45460,2.92659
45461,2.92659
45462,2.92659
45463,2.92659
45464,2.92659
45465,2.92659
45466,2.92659
45467,2.92659
45468,2.92659
45469,2.92659
45470,2.92659
45471,2.92659
45472,2.92659
45473,2.92659
45474,2.92659
45475,2.9244
45476,2.9244
45477,2.9244
45478,2.9244
45479,2.9244
45480,2.9244
45481,2.9244
45482,2.92515
45483,2.92515
45484,2.92515
45485,2.92515
45486,2.92515
45487,2.92296
45488,2.92078
45489,2.92078
45490,2.92078
45491,2.92078
45492,2.92078
45493,2.92078
45494,2.92078
45495,2.92078
45496,2.92078
45497,2.92078
45498,2.92078
45499,2.92078
45500,2.92152
45501,2.92152
45502,2.92152
45503,2.92152
45504,2.92152
45505,2.92152
45506,2.92152
45507,2.92152
45508,2.92152
45509,2.92227
45510,2.92227
45511,2.92227
45512,2.92227
45513,2.92227
45514,2.92227
45515,2.92227
45516,2.92227
45517,2.92227
45518,2.92227
45519,2.92227
45520,2.92227
45521,2.92227
45522,2.92227
45523,2.92227
45524,2.92227
45525,2.92227
45526,2.92227
45527,2.92009
45528,2.92009
45529,2.92009
45530,2.92009
45531,2.92084
45532,2.92084
45533,2.92084
45534,2.92084
45535,2.92084
45536,2.92084
45537,2.92084
45538,2.92084
45539,2.92084
45540,2.92084
45541,2.92084
45542,2.92084
45543,2.92084
45544,2.92084
45545,2.92084
45546,2.92084
45547,2.92084
45548,2.92084
45549,2.92084
45550,2.92084
45551,2.92084
45552,2.92084
45553,2.92084
45554,2.92084
45555,2.92084
45556,2.92084
45557,2.92084
45558,2.92084
45559,2.92084
45560,2.92158
45561,2.92158
45562,2.92158
45563,2.92158
45564,2.92233
45565,2.92233
45566,2.92233
45567,2.92233
45568,2.92233
45569,2.92233
45570,2.92233
45571,2.92233
45572,2.92233
45573,2.92233
45574,2.92233
45575,2.92233
45576,2.92233
45577,2.92233
45578,2.92233
45579,2.92233
45580,2.92233
45581,2.92233
45582,2.92233
45583,2.92233
45584,2.92233
45585,2.92233
45586,2.92233
45587,2.92308
45588,2.92308
45589,2.92308
45590,2.92308
45591,2.92308
45592,2.92308
45593,2.92308
45594,2.92308
45595,2.92308
45596,2.92308
45597,2.92308
45598,2.92308
45599,2.9209
45600,2.9209
45601,2.9209
45602,2.9209
45603,2.9209
45604,2.9209
45605,2.9209
45606,2.9209
45607,2.9209
45608,2.9209
45609,2.9209
45610,2.9209
45611,2.9209
45612,2.9209
45613,2.9209
45614,2.92164
45615,2.92164
45616,2.92164
45617,2.92164
45618,2.91946
45619,2.91946
45620,2.91946
45621,2.91946
45622,2.91946
45623,2.91946
45624,2.92021
45625,2.92021
45626,2.92095
45627,2.91878
45628,2.91878
45629,2.91878
45630,2.91878
45631,2.91878
45632,2.91952
45633,2.92027
45634,2.92027
45635,2.92027
45636,2.92027
45637,2.92027
45638,2.92027
45639,2.92027
45640,2.92027
45641,2.92027
45642,2.92101
45643,2.92176
45644,2.9225
45645,2.9225
45646,2.9225
45647,2.92325
45648,2.92325
45649,2.92325
45650,2.92325
45651,2.92325
45652,2.92325
45653,2.92325
45654,2.92325
45655,2.92325
45656,2.92325
45657,2.92325
45658,2.92325
45659,2.92325
45660,2.92325
45661,2.92325
45662,2.92107
45663,2.92182
45664,2.92182
45665,2.92182
45666,2.92182
45667,2.92182
45668,2.92256
45669,2.92256
45670,2.92331
45671,2.92331
45672,2.92331
45673,2.92331
45674,2.92331
45675,2.92331
45676,2.92331
45677,2.92331
45678,2.92331
45679,2.92331
45680,2.92331
45681,2.92331
45682,2.92331
45683,2.92331
45684,2.92331
45685,2.92405
45686,2.92405
45687,2.92405
45688,2.92405
45689,2.92405
45690,2.92405
45691,2.92405
45692,2.92405
45693,2.92405
45694,2.92405
45695,2.92405
45696,2.92405
45697,2.92405
45698,2.92405
45699,2.92405
45700,2.92405
45701,2.92405
45702,2.92405
45703,2.92405
45704,2.92405
45705,2.92405
45706,2.92405
45707,2.92405
45708,2.92405
45709,2.92405
45710,2.9248
45711,2.9248
45712,2.9248
45713,2.9248
45714,2.9248
45715,2.9248
45716,2.9248
45717,2.9248
45718,2.9248
45719,2.9248
45720,2.9248
45721,2.9248
45722,2.9248
45723,2.9248
45724,2.9248
45725,2.9248
45726,2.9248
45727,2.92554
45728,2.92554
45729,2.92554
45730,2.92554
45731,2.92554
45732,2.92554
45733,2.92554
45734,2.92554
45735,2.92554
45736,2.92554
45737,2.92628
45738,2.92628
45739,2.92628
45740,2.92628
45741,2.92628
45742,2.92628
45743,2.92628
45744,2.92628
45745,2.92628
45746,2.92628
45747,2.92628
45748,2.92703
45749,2.92703
45750,2.92703
45751,2.92777
45752,2.92777
45753,2.92777
45754,2.92777
45755,2.92777
45756,2.92777
45757,2.92777
45758,2.92777
45759,2.92777
45760,2.92777
45761,2.92777
45762,2.92777
45763,2.92777
45764,2.92777
45765,2.92777
45766,2.92777
45767,2.92777
45768,2.92777
45769,2.92777
45770,2.92777
45771,2.92852
45772,2.92852
45773,2.92926
45774,2.92926
45775,2.92926
45776,2.92926
45777,2.92926
45778,2.93001
45779,2.93001
45780,2.93001
45781,2.93001
45782,2.93001
45783,2.93001
45784,2.93001
45785,2.93001
45786,2.93001
45787,2.93001
45788,2.93001
45789,2.93001
45790,2.93001
45791,2.93001
45792,2.93001
45793,2.93001
45794,2.93001
45795,2.93001
45796,2.93001
45797,2.93001
45798,2.93001
45799,2.93001
45800,2.93001
45801,2.93001
45802,2.93001
45803,2.93001
45804,2.93001
45805,2.93001
45806,2.93001
45807,2.93001
45808,2.93001
45809,2.93075
45810,2.92857
45811,2.92932
45812,2.92932
45813,2.92932
45814,2.92932
45815,2.92932
45816,2.92932
45817,2.93006
45818,2.93006
45819,2.93006
45820,2.9308
45821,2.9308
45822,2.93155
45823,2.93155
45824,2.93229
45825,2.93304
45826,2.93304
45827,2.93304
45828,2.93304
45829,2.93304
45830,2.93378
45831,2.93378
45832,2.93452
45833,2.93452
45834,2.93452
45835,2.93452
45836,2.93452
45837,2.93452
45838,2.93452
45839,2.93452
45840,2.93452
45841,2.93452
45842,2.93527
45843,2.93527
45844,2.93527
45845,2.93309
45846,2.93309
45847,2.93309
45848,2.93309
45849,2.93383
45850,2.93383
45851,2.93383
45852,2.93165
45853,2.93165
45854,2.93165
45855,2.93165
45856,2.93239
45857,2.93314
45858,2.93314
45859,2.93314
45860,2.93314
45861,2.93314
45862,2.93314
45863,2.93314
45864,2.93314
45865,2.93314
45866,2.93314
45867,2.93314
45868,2.93314
45869,2.93314
45870,2.93314
45871,2.93314
45872,2.93314
45873,2.93314
45874,2.93096
45875,2.93096
45876,2.93096
45877,2.93096
45878,2.93096
45879,2.93096
45880,2.93096
45881,2.93096
45882,2.93096
45883,2.93096
45884,2.93096
45885,2.93096
45886,2.93096
45887,2.93096
45888,2.93096
45889,2.9317
45890,2.9317
45891,2.9317
45892,2.9317
45893,2.92953
45894,2.92953
45895,2.92953
45896,2.92953
45897,2.92953
45898,2.92953
45899,2.92953
45900,2.92953
45901,2.92953
45902,2.92953
45903,2.92953
45904,2.92953
45905,2.92953
45906,2.92953
45907,2.92953
45908,2.92953
45909,2.92953
45910,2.92953
45911,2.92953
45912,2.92953
45913,2.92953
45914,2.93027
45915,2.93027
45916,2.93027
45917,2.93101
45918,2.93101
45919,2.93101
45920,2.93101
45921,2.93101
45922,2.93101
45923,2.93101
45924,2.93101
45925,2.93101
45926,2.92884
45927,2.92884
45928,2.92884
45929,2.92958
45930,2.92958
45931,2.92741
45932,2.92741
45933,2.92741
45934,2.92741
45935,2.92741
45936,2.92741
45937,2.92741
45938,2.92741
45939,2.92741
45940,2.92741
45941,2.92741
45942,2.92741
45943,2.92741
45944,2.92741
45945,2.92741
45946,2.92741
45947,2.92741
45948,2.92741
45949,2.92524
45950,2.92524
45951,2.92524
45952,2.92524
45953,2.92524
45954,2.92524
45955,2.92598
45956,2.92598
45957,2.92672
45958,2.92672
45959,2.92672
45960,2.92672
45961,2.92672
45962,2.92672
45963,2.92672
45964,2.92672
45965,2.92672
45966,2.92672
45967,2.92746
45968,2.92746
45969,2.92746
45970,2.92746
45971,2.92746
45972,2.92746
45973,2.92746
45974,2.92746
45975,2.92746
45976,2.92746
45977,2.92746
45978,2.92746
45979,2.92746
45980,2.92746
45981,2.92746
45982,2.92746
45983,2.9282
45984,2.9282
45985,2.9282
45986,2.9282
45987,2.9282
45988,2.92894
45989,2.92894
45990,2.92894
45991,2.92894
45992,2.92894
45993,2.92894
45994,2.92894
45995,2.92894
45996,2.92894
45997,2.92894
45998,2.92894
45999,2.92894
46000,2.92894
46001,2.92894
46002,2.92678
46003,2.92678
46004,2.92678
46005,2.92678
46006,2.92678
46007,2.92678
46008,2.92678
46009,2.92678
46010,2.92678
46011,2.92678
46012,2.92678
46013,2.92678
46014,2.92678
46015,2.92678
46016,2.92678
46017,2.92678
46018,2.92678
46019,2.92678
46020,2.92678
46021,2.92678
46022,2.92751
46023,2.92751
46024,2.92751
46025,2.92751
46026,2.92751
46027,2.92751
46028,2.92751
46029,2.92751
46030,2.92825
46031,2.92899
46032,2.92899
46033,2.92899
46034,2.92899
46035,2.92899
46036,2.92973
46037,2.92973
46038,2.92973
46039,2.92973
46040,2.92973
46041,2.92973
46042,2.92973
46043,2.92973
46044,2.92973
46045,2.93047
46046,2.93047
46047,2.93047
46048,2.93047
46049,2.93047
46050,2.93047
46051,2.93047
46052,2.93047
46053,2.93047
46054,2.93047
46055,2.93121
46056,2.93121
46057,2.93195
46058,2.93195
46059,2.93195
46060,2.93195
46061,2.93195
46062,2.93195
46063,2.93195
46064,2.93195
46065,2.93195
46066,2.93195
46067,2.93195
46068,2.93195
46069,2.93195
46070,2.93195
46071,2.93195
46072,2.93195
46073,2.93195
46074,2.93195
46075,2.93195
46076,2.93195
46077,2.93195
46078,2.93195
46079,2.93195
46080,2.93195
46081,2.93195
46082,2.93195
46083,2.93195
46084,2.93195
46085,2.93195
46086,2.93195
46087,2.93195
46088,2.93195
46089,2.93195
46090,2.93195
46091,2.93195
46092,2.93195
46093,2.93195
46094,2.93195
46095,2.93195
46096,2.93195
46097,2.93195
46098,2.93195
46099,2.93195
46100,2.93195
46101,2.93195
46102,2.93195
46103,2.93195
46104,2.93195
46105,2.93195
46106,2.93269
46107,2.93269
46108,2.93343
46109,2.93343
46110,2.93343
46111,2.93343
46112,2.93343
46113,2.93343
46114,2.93343
46115,2.93417
46116,2.93417
46117,2.93417
46118,2.93417
46119,2.93417
46120,2.93417
46121,2.932
46122,2.932
46123,2.932
46124,2.932
46125,2.932
46126,2.932
46127,2.932
46128,2.932
46129,2.932
46130,2.932
46131,2.932
46132,2.92984
46133,2.92984
46134,2.92984
46135,2.92984
46136,2.92984
46137,2.92984
46138,2.93058
46139,2.93058
46140,2.93058
46141,2.93058
46142,2.93058
46143,2.93058
46144,2.93058
46145,2.93131
46146,2.93131
46147,2.93131
46148,2.93131
46149,2.93131
46150,2.93131
46151,2.93131
46152,2.93131
46153,2.93131
46154,2.93131
46155,2.92915
46156,2.92915
46157,2.92915
46158,2.92915
46159,2.92915
46160,2.92915
46161,2.92915
46162,2.92915
46163,2.92915
46164,2.92915
46165,2.92699
46166,2.92483
46167,2.92483
46168,2.92268
46169,2.92268
46170,2.92268
46171,2.92268
46172,2.92268
46173,2.92268
46174,2.92268
46175,2.92268
46176,2.92268
46177,2.92268
46178,2.92268
46179,2.92268
46180,2.92268
46181,2.92268
46182,2.92268
46183,2.92268
46184,2.92342
46185,2.92342
46186,2.92415
46187,2.92415
46188,2.92415
46189,2.92489
46190,2.92489
46191,2.92563
46192,2.92563
46193,2.92563
46194,2.92563
46195,2.92563
46196,2.92563
46197,2.92636
46198,2.92636
46199,2.92636
46200,2.92421
46201,2.92421
46202,2.92421
46203,2.92421
46204,2.92421
46205,2.92206
46206,2.92206
46207,2.92206
46208,2.92206
46209,2.92206
46210,2.92206
46211,2.92206
46212,2.92206
46213,2.92206
46214,2.92206
46215,2.92206
46216,2.92279
46217,2.92279
46218,2.92279
46219,2.92279
46220,2.92279
46221,2.92279
46222,2.92279
46223,2.92279
46224,2.92279
46225,2.92279
46226,2.92353
46227,2.92353
46228,2.92353
46229,2.92353
46230,2.92353
46231,2.92426
46232,2.92426
46233,2.92426
46234,2.92212
46235,2.92212
46236,2.92212
46237,2.92212
46238,2.92212
46239,2.92212
46240,2.92212
46241,2.92212
46242,2.92212
46243,2.92212
46244,2.92212
46245,2.92212
46246,2.92212
46247,2.92212
46248,2.92212
46249,2.92212
46250,2.92212
46251,2.92212
46252,2.92212
46253,2.92212
46254,2.92212
46255,2.91997
46256,2.91997
46257,2.9207
46258,2.9207
46259,2.9207
46260,2.9207
46261,2.9207
46262,2.9207
